"COD_ACTO","DESIGNACAO","REQ_PROCESSO","COD_GRUPO","CONTAGEM","EST_GRUPO","CONT_TAXAS","CONT_FACT","DTA_DESACTIVO","COD_VERDIAG","DESIGNACAO_LONGA"
"8403","AMPUTACAO DO MEMBRO SUPERIOR ATRAVES DA MAO","",,1,,1,1,,"ICD9","AMPUTACAO DO MEMBRO SUPERIOR ATRAVES DA MAO"
"8410","AMPUTACAO DO MEMBRO INFERIOR NCOP","",,1,,1,1,,"ICD9","AMPUTACAO DO MEMBRO INFERIOR NCOP"
"8412","AMPUTACAO DO MEMBRO INFERIOR PELO PE","",,1,,1,1,,"ICD9","AMPUTACAO DO MEMBRO INFERIOR PELO PE"
"8414","AMPUTACAO DO TORNOZELO PELOS MALEOLOS DA TIBIA E PERONEO","",,1,,1,1,,"ICD9","AMPUTACAO DO TORNOZELO PELOS MALEOLOS DA TIBIA E PERONEO"
"8499","OPERACOES NO APARELHO OSTEOMUSCULAR NCOP","",,1,,1,1,,"ICD9","OPERACOES NO APARELHO OSTEOMUSCULAR NCOP"
"8521","EXCISAO LOCAL DE LESAO DA MAMA","",,1,,1,1,,"ICD9","EXCISAO LOCAL DE LESAO DA MAMA"
"8525","EXCISAO DE MAMILO","",,1,,1,1,,"ICD9","EXCISAO DE MAMILO"
"8533","MASTECTOMIA SUBCUTANEA UNILATERAL COM IMPLANTE SIMULTANEO","",,1,,1,1,,"ICD9","MASTECTOMIA SUBCUTANEA UNILATERAL COM IMPLANTE SIMULTANEO"
"8535","MASTECTOMIA SUBCUTANEA BILATERAL COM IMPLANTE SIMULTANEO","",,1,,1,1,,"ICD9","MASTECTOMIA SUBCUTANEA BILATERAL COM IMPLANTE SIMULTANEO"
"8542","MASTECTOMIA SIMPLES BILATERAL","",,1,,1,1,,"ICD9","MASTECTOMIA SIMPLES BILATERAL"
"8543","MASTECTOMIA SIMPLES UNILATERAL EXTENSA","",,1,,1,1,,"ICD9","MASTECTOMIA SIMPLES UNILATERAL EXTENSA"
"8550","MAMOPLASTIA PARA AUMENTO DE VOLUME NCOP","",,1,,1,1,,"ICD9","MAMOPLASTIA PARA AUMENTO DE VOLUME NCOP"
"856","MASTOPEXIA","",,1,,1,1,,"ICD9","MASTOPEXIA"
"8583","ENXERTO ESPESSO NA MAMA","",,1,,1,1,,"ICD9","ENXERTO ESPESSO NA MAMA"
"8587","REPARACOES OU RECONSTRUCOES DE MAMILO NCOP","",,1,,1,1,,"ICD9","REPARACOES OU RECONSTRUCOES DE MAMILO NCOP"
"8595","INSERCAO DE EXPANSOR TECIDULAR NA MAMA","",,1,,1,1,,"ICD9","INSERCAO DE EXPANSOR TECIDULAR NA MAMA"
"8599","OPERACAO NA MAMA, NCOP","",,1,,1,1,,"ICD9","OPERACAO NA MAMA, NCOP"
"86","OPERACAO NA PELE E TECIDO CELULAR SUBCUTANEO","",,0,,1,1,,"ICD9","OPERACAO NA PELE E TECIDO CELULAR SUBCUTANEO"
"8604","INCISAO COM DRENAGEM DA PELE E TECIDO SUBCUTANEO, NCOP","",,1,,1,1,,"ICD9","INCISAO COM DRENAGEM DA PELE E TECIDO SUBCUTANEO, NCOP"
"8609","INCISAO DE PELE E TECIDO SUBCUTANEO, NCOP","",,1,,1,1,,"ICD9","INCISAO DE PELE E TECIDO SUBCUTANEO, NCOP"
"862","EXCISAO OU DESTRUICAO DE LESAO OU TECIDO PELE E TEC. SUBCUTANEO","",,1,,1,1,,"ICD9","EXCISAO OU DESTRUICAO DE LESAO OU TECIDO PELE E TEC. SUBCUTANEO"
"8622","DESBRIDAMENTO EXCISIONAL DE FERIDA, INFECCAO OU QUEIMADURA","",,1,,1,1,,"ICD9","DESBRIDAMENTO EXCISIONAL DE FERIDA, INFECCAO OU QUEIMADURA"
"8625","EXCISAO OU DESTRUICAO DE LESAO OU TEC. DA PELE POR DERMOABRASAO","",,1,,1,1,,"ICD9","EXCISAO OU DESTRUICAO DE LESAO OU TEC. DA PELE POR DERMOABRASAO"
"8628","DESBRIDAMENTO NAO EXCISIONAL DE FERIDA, INFECCAO OU QUEIMADURA","",,1,,1,1,,"ICD9","DESBRIDAMENTO NAO EXCISIONAL DE FERIDA, INFECCAO OU QUEIMADURA"
"864","EXCISAO RADICAL DE LESAO DA PELE","",,1,,1,1,,"ICD9","EXCISAO RADICAL DE LESAO DA PELE"
"866","ENXERTO LIVRE DE PELE","",,1,,1,1,,"ICD9","ENXERTO LIVRE DE PELE"
"8661","ENXERTO ESPESSO DE PELE NA MAO","",,1,,1,1,,"ICD9","ENXERTO ESPESSO DE PELE NA MAO"
"8663","ENXERTO ESPESSO DE PELE EM LOCAL NCOP","",,1,,1,1,,"ICD9","ENXERTO ESPESSO DE PELE EM LOCAL NCOP"
"8669","ENXERTO LIVRE DA PELE, LOCALIZACAO NCOP","",,1,,1,1,,"ICD9","ENXERTO LIVRE DA PELE, LOCALIZACAO NCOP"
"8671","CORTE E PREPARACAO DE ENXERTOS PEDICULADOS OU RETALHOS","",,1,,1,1,,"ICD9","CORTE E PREPARACAO DE ENXERTOS PEDICULADOS OU RETALHOS"
"741","CESARIANA CERVICAL BAIXA","",,1,,1,1,,"ICD9","CESARIANA CERVICAL BAIXA"
"7601","SEQUESTRECTOMIA DOS OSSOS DA FACE","",,1,,1,1,,"ICD9","SEQUESTRECTOMIA DOS OSSOS DA FACE"
"762","EXCISAO LOCALIZADA OU DESTRUICAO DE LESAO DE OSSO DA FACE","",,1,,1,1,,"ICD9","EXCISAO LOCALIZADA OU DESTRUICAO DE LESAO DE OSSO DA FACE"
"7639","OSTECTOMIA PARCIAL DE OUTROS OSSOS DA FACE","",,1,,1,1,,"ICD9","OSTECTOMIA PARCIAL DE OUTROS OSSOS DA FACE"
"7644","OSTECTOMIA TOTAL DE OSSOS DA FACE NCOP, COM RECONSTRUCAO SIMULT.","",,1,,1,1,,"ICD9","OSTECTOMIA TOTAL DE OSSOS DA FACE NCOP, COM RECONSTRUCAO SIMULT."
"7646","RECONSTRUCAO NCOP, OSSOS DA FACE NCOP","",,1,,1,1,,"ICD9","RECONSTRUCAO NCOP, OSSOS DA FACE NCOP"
"7662","OSTEOPLASTIA ABERTA (OSTEOTOMIA) DE RAMO MANDIBULAR","",,1,,1,1,,"ICD9","OSTEOPLASTIA ABERTA (OSTEOTOMIA) DE RAMO MANDIBULAR"
"7665","OSTEOPLASTIA SEGMENTAR (OSTEOTOMIA) DA MAXILA","",,1,,1,1,,"ICD9","OSTEOPLASTIA SEGMENTAR (OSTEOTOMIA) DA MAXILA"
"7667","GENIOPLASTIA DE REDUCAO","",,1,,1,1,,"ICD9","GENIOPLASTIA DE REDUCAO"
"7697","EXTRACCAO DE DISPOSITIVO DE FIXACAO INTERNA DO OSSO DA FACE","",,1,,1,1,,"ICD9","EXTRACCAO DE DISPOSITIVO DE FIXACAO INTERNA DO OSSO DA FACE"
"7703","SEQUESTRECTOMIA, RADIO E CUBITO","",,1,,1,1,,"ICD9","SEQUESTRECTOMIA, RADIO E CUBITO"
"7708","SEQUESTRECTOMIA, TARSO E METATARSO","",,1,,1,1,,"ICD9","SEQUESTRECTOMIA, TARSO E METATARSO"
"7722","OSTEOTOMIA EM CUNHA, UMERO","",,1,,1,1,,"ICD9","OSTEOTOMIA EM CUNHA, UMERO"
"7724","OSTEOTOMIA EM CUNHA, CARPO E METACARPO","",,1,,1,1,,"ICD9","OSTEOTOMIA EM CUNHA, CARPO E METACARPO"
"7728","OSTEOTOMIA EM CUNHA, TARSO E METATARSO","",,1,,1,1,,"ICD9","OSTEOTOMIA EM CUNHA, TARSO E METATARSO"
"7738","SECCOES DE OSSO NCOP, TARSO E METATARSO","",,1,,1,1,,"ICD9","SECCOES DE OSSO NCOP, TARSO E METATARSO"
"7740","BIOPSIA OSSEA, LOCALIZACAO NAO ESPECIFICADA","",,1,,1,1,,"ICD9","BIOPSIA OSSEA, LOCALIZACAO NAO ESPECIFICADA"
"775","EXCISAO E REPAR.DE CALO E OUTRAS DEFORMIDADES DOS DEDOS DOS PES","",,1,,1,1,,"ICD9","EXCISAO E REPAR.DE CALO E OUTRAS DEFORMIDADES DOS DEDOS DOS PES"
"7752","CALECTOMIA OSSEA COM CORRECCAO DOS TECIDOS MOLES E ARTRODESE","",,1,,1,1,,"ICD9","CALECTOMIA OSSEA COM CORRECCAO DOS TECIDOS MOLES E ARTRODESE"
"7757","REPARACAO DE DEDO DO PE EM GARRA","",,1,,1,1,,"ICD9","REPARACAO DE DEDO DO PE EM GARRA"
"7759","CALECTOMIAS OSSEAS DE LOCALIZACAO NCOP","",,1,,1,1,,"ICD9","CALECTOMIAS OSSEAS DE LOCALIZACAO NCOP"
"7760","EXCISAO LOCALIZADA DE LESAO OU TECIDO OSSEO-LOCALIZACAO NAO ESPE","",,1,,1,1,,"ICD9","EXCISAO LOCALIZADA DE LESAO OU TECIDO OSSEO-LOCALIZACAO NAO ESPE"
"7762","EXCISAO LOCAL DE LESAO OU TECIDO DO UMERO","",,1,,1,1,,"ICD9","EXCISAO LOCAL DE LESAO OU TECIDO DO UMERO"
"7764","EXCISAO LOCAL DE LESAO OU TECIDO DO CARPO E METACARPO","",,1,,1,1,,"ICD9","EXCISAO LOCAL DE LESAO OU TECIDO DO CARPO E METACARPO"
"7768","EXCISAO LOCAL DE LESAO OU TECIDO DO TARSO E METATARSO","",,1,,1,1,,"ICD9","EXCISAO LOCAL DE LESAO OU TECIDO DO TARSO E METATARSO"
"7770","EXCISAO DE OSSO PARA ENXERTO, LOCALIZACAO NAO ESPECIFICADA","",,1,,1,1,,"ICD9","EXCISAO DE OSSO PARA ENXERTO, LOCALIZACAO NAO ESPECIFICADA"
"778","OSTECTOMIA PARCIAL","",,1,,1,1,,"ICD9","OSTECTOMIA PARCIAL"
"7782","OSTECTOMIAS PARCIAIS NCOP, UMERO","",,1,,1,1,,"ICD9","OSTECTOMIAS PARCIAIS NCOP, UMERO"
"7787","OSTECTOMIAS PARCIAIS NCOP, TIBIA E PERONEO","",,1,,1,1,,"ICD9","OSTECTOMIAS PARCIAIS NCOP, TIBIA E PERONEO"
"7808","ENXERTO OSSEO, TARSO E METATARSO","",,1,,1,1,,"ICD9","ENXERTO OSSEO, TARSO E METATARSO"
"7827","PROCEDIMENTOS P/ENCURTAMENTO DE MEMBROS - TIBIA E PERONEO","",,1,,1,1,,"ICD9","PROCEDIMENTOS P/ENCURTAMENTO DE MEMBROS - TIBIA E PERONEO"
"784","REPARACAO OU OPERACAO PLASTICA NO OSSO, NCOP","",,1,,1,1,,"ICD9","REPARACAO OU OPERACAO PLASTICA NO OSSO, NCOP"
"7843","REPARACAO OU OPERACAO PLASTICA NCOP, NO RADIO E CUBITO","",,1,,1,1,,"ICD9","REPARACAO OU OPERACAO PLASTICA NCOP, NO RADIO E CUBITO"
"7845","REPARACAO OU OPERACAO PLASTICA NCOP, NO FEMUR","",,1,,1,1,,"ICD9","REPARACAO OU OPERACAO PLASTICA NCOP, NO FEMUR"
"7849","REPARACAO OU OPERACAO PLASTICA NCOP, EM OSSO DE LOCAL NCOP","",,1,,1,1,,"ICD9","REPARACAO OU OPERACAO PLASTICA NCOP, EM OSSO DE LOCAL NCOP"
"7850","FIXACAO INTERNA DE OSSO SEM REDUCAO DE FRACTURA, LOCAL N/ESPECIF","",,1,,1,1,,"ICD9","FIXACAO INTERNA DE OSSO SEM REDUCAO DE FRACTURA, LOCAL N/ESPECIF"
"7853","FIXACAO INTERNA DO RADIO E CUBITO, SEM REDUCAO DE FRACTURA","",,1,,1,1,,"ICD9","FIXACAO INTERNA DO RADIO E CUBITO, SEM REDUCAO DE FRACTURA"
"7855","FIXACAO INTERNA DO FEMUR, SEM REDUCAO DE FRACTURA","",,1,,1,1,,"ICD9","FIXACAO INTERNA DO FEMUR, SEM REDUCAO DE FRACTURA"
"7857","FIXACAO INTERNA DA TIBIA E PERONIO, SEM REDUCAO DE FRACTURA","",,1,,1,1,,"ICD9","FIXACAO INTERNA DA TIBIA E PERONIO, SEM REDUCAO DE FRACTURA"
"7859","FIXACAO INTERNA DE OSSO, SEM REDUCAO DE FRACTURA, NCOP","",,1,,1,1,,"ICD9","FIXACAO INTERNA DE OSSO, SEM REDUCAO DE FRACTURA, NCOP"
"7860","EXTRACCAO DE PROTESE DE FIXACAO INTERNA DE OSSO NAO ESPECIFICADO","",,1,,1,1,,"ICD9","EXTRACCAO DE PROTESE DE FIXACAO INTERNA DE OSSO NAO ESPECIFICADO"
"7862","EXTRACCAO DE PROTESE DE FIXACAO INTERNA DO UMERO","",,1,,1,1,,"ICD9","EXTRACCAO DE PROTESE DE FIXACAO INTERNA DO UMERO"
"7866","EXTRACCAO DE PROTESE DE FIXACAO INTERNA DA ROTULA","",,1,,1,1,,"ICD9","EXTRACCAO DE PROTESE DE FIXACAO INTERNA DA ROTULA"
"7868","EXTRACCAO DE PROTESE DE FIXACAO INTERNA DO TARSO E METATARSO","",,1,,1,1,,"ICD9","EXTRACCAO DE PROTESE DE FIXACAO INTERNA DO TARSO E METATARSO"
"7878","OSTEOCLASIA (FRACTURA CIRURGICA) -TARSO E METATARSO","",,1,,1,1,,"ICD9","OSTEOCLASIA (FRACTURA CIRURGICA) -TARSO E METATARSO"
"7912","REDUCAO FECHADA DE FRACTURA COM FIXACAO INTERNA-RADIO E CUBITO","",,1,,1,1,,"ICD9","REDUCAO FECHADA DE FRACTURA COM FIXACAO INTERNA-RADIO E CUBITO"
"7916","REDUCAO FECHADA DE FRACTURA COM FIXACAO INTERNA-TIBIA E PERONEO","",,1,,1,1,,"ICD9","REDUCAO FECHADA DE FRACTURA COM FIXACAO INTERNA-TIBIA E PERONEO"
"7918","REDUCAO FECHADA DE FRACTURA COM FIXACAO INTERNA-FALANGES DO PE","",,1,,1,1,,"ICD9","REDUCAO FECHADA DE FRACTURA COM FIXACAO INTERNA-FALANGES DO PE"
"7932","REDUCAO ABERTA DE FRACTURA DO RADIO E CUBITO, C/FIXACAO INTERNA","",,1,,1,1,,"ICD9","REDUCAO ABERTA DE FRACTURA DO RADIO E CUBITO, C/FIXACAO INTERNA"
"7937","REDUCAO ABERTA DE FRACTURA DO TARSO E METATARSO, C/FIXACAO INTER","",,1,,1,1,,"ICD9","REDUCAO ABERTA DE FRACTURA DO TARSO E METATARSO, C/FIXACAO INTER"
"7939","REDUCAO ABERTA DE FRACTURA DE OSSO NCOP, COM FIXACAO INTERNA","",,1,,1,1,,"ICD9","REDUCAO ABERTA DE FRACTURA DE OSSO NCOP, COM FIXACAO INTERNA"
"8724","RADIOGRAFIAS DA COLUNA LOMBO-SAGRADA NCOP","",,1,,1,1,,"ICD9","RADIOGRAFIAS DA COLUNA LOMBO-SAGRADA NCOP"
"8826","RADIOGRAFIA DOS OSSOS DA BACIA E ANCA NCOP","",,1,,1,1,,"ICD9","RADIOGRAFIA DOS OSSOS DA BACIA E ANCA NCOP"
"8849","ARTERIOGRAFIA DE LOCAIS ESPECIFICADOS NCOP, UTIL.MATER.CONTRASTE","",,1,,1,1,,"ICD9","ARTERIOGRAFIA DE LOCAIS ESPECIFICADOS NCOP, UTIL.MATER.CONTRASTE"
"8860","FLEBOGRAFIA UTILIZANDO CONTRASTE, LOCAL NAO ESPECIFICADO","",,1,,1,1,,"ICD9","FLEBOGRAFIA UTILIZANDO CONTRASTE, LOCAL NAO ESPECIFICADO"
"8866","FLEBOGRAFIA DA FEMURAL/VEIAS MEMBROS INFERIORES, UTILIZ.CONTRAST","",,1,,1,1,,"ICD9","FLEBOGRAFIA DA FEMURAL/VEIAS MEMBROS INFERIORES, UTILIZ.CONTRAST"
"4701","APENDICECTOMIA LAPAROSCOPICA","",,1,,1,1,,"ICD9","APENDICECTOMIA LAPAROSCOPICA"
"6859","HISTERECTOMIA VAGINAL NCOP","",,1,,1,1,,"ICD9","HISTERECTOMIA VAGINAL NCOP"
"6539","OOFORECTOMIA UNILATERAL NCOP","",,1,,1,1,,"ICD9","OOFORECTOMIA UNILATERAL NCOP"
"6524","RESSECCAO EM CUNHA DO OVARIO POR LAPAROSCOPIA","",,1,,1,1,,"ICD9","RESSECCAO EM CUNHA DO OVARIO POR LAPAROSCOPIA"
"6541","SALPINGO-OOFORECTOMIA LAPAROSCOPICA UNILATERAL","",,1,,1,1,,"ICD9","SALPINGO-OOFORECTOMIA LAPAROSCOPICA UNILATERAL"
"6501","OOFOROTOMIA LAPAROSCOPICA","",,1,,1,1,,"ICD9","OOFOROTOMIA LAPAROSCOPICA"
"6514","PROCEDIMENTO LAPAROSCOPICO DIAGNOSTICO NCOP NO OVARIO","",,1,,1,1,,"ICD9","PROCEDIMENTO LAPAROSCOPICO DIAGNOSTICO NCOP NO OVARIO"
"9929","INJECCAO OU INFUSAO DE SUBSTANCIA TERAPEUTICA OU PROFILATIC NCOP","",,1,,1,1,,"ICD9","INJECCAO OU INFUSAO DE SUBSTANCIA TERAPEUTICA OU PROFILATIC NCOP"
"8074","SINOVECTOMIA MAO E DEDOS","",,1,,1,1,,"ICD9","SINOVECTOMIA MAO E DEDOS"
"8078","SINOVECTOMIA PE E DEDOS","",,1,,1,1,,"ICD9","SINOVECTOMIA PE E DEDOS"
"8081","EXCISOES LOCALIZADAS OU DESTRUICAO DE LESAO ARTICULAR NCOP OMBRO","",,1,,1,1,,"ICD9","EXCISOES LOCALIZADAS OU DESTRUICAO DE LESAO ARTICULAR NCOP OMBRO"
"8083","EXCISOES LOCALIZADAS OU DESTRUICAO DE LESAO ARTICULAR NCOP PUNHO","",,1,,1,1,,"ICD9","EXCISOES LOCALIZADAS OU DESTRUICAO DE LESAO ARTICULAR NCOP PUNHO"
"8085","EXCISOES LOCALIZADAS OU DESTRUICAO DE LESAO ARTICULAR NCOP ANCA","",,1,,1,1,,"ICD9","EXCISOES LOCALIZADAS OU DESTRUICAO DE LESAO ARTICULAR NCOP ANCA"
"9361","TRATAMENTO COM MANIPULACAO OSTEOPATICA PARA MOBILIZACAO GERAL","",,1,,1,1,,"ICD9","TRATAMENTO COM MANIPULACAO OSTEOPATICA PARA MOBILIZACAO GERAL"
"97","SUBSTITUICAO E REMOCAO DE DISPOSITIVOS TERAPEUTICOS","",,0,,1,1,,"ICD9","SUBSTITUICAO E REMOCAO DE DISPOSITIVOS TERAPEUTICOS"
"976","REMOCAO NAO CIRURGICA DE DISPOSITIVO TERAPEUTICO DO APARELHO URI","",,1,,1,1,,"ICD9","REMOCAO NAO CIRURGICA DE DISPOSITIVO TERAPEUTICO DO APARELHO URI"
"9788","REMOCAO DE MATERIAL DE IMOBILIZACAO EXTERNA","",,1,,1,1,,"ICD9","REMOCAO DE MATERIAL DE IMOBILIZACAO EXTERNA"
"3607","INSERÇÃO DE STENT DILUIDOR DE FARMACO NA ARTERIA CORONARIA","",,1,,1,1,,"ICD9","INSERÇÃO DE STENT DILUIDOR DE FARMACO NA ARTERIA CORONARIA"
"4438","GASTRO-ENTEROSTOMIA LAPAROSCOPICA","",,1,,1,1,,"ICD9","GASTRO-ENTEROSTOMIA LAPAROSCOPICA"
"4467","PROCED LAPAROSC P/CRIACAO COMPETENCIA ESFINCTER ESOFAGO-GASTRICO","",,1,,1,1,,"ICD9","PROCED LAPAROSC P/CRIACAO COMPETENCIA ESFINCTER ESOFAGO-GASTRICO"
"4496","REVISAO LAPAROSCOPICA DE PROCEDIMENTO RESTRITIVO GASTRICO","",,1,,1,1,,"ICD9","REVISAO LAPAROSCOPICA DE PROCEDIMENTO RESTRITIVO GASTRICO"
"4498","AJUSTE (LAPAROSC) TAMANHO DISPOSIT RESTRITIVO GASTRICO AJUSTAVEL","",,1,,1,1,,"ICD9","AJUSTE (LAPAROSC) TAMANHO DISPOSIT RESTRITIVO GASTRICO AJUSTAVEL"
"845","IMPLANTE DE DISPOSITIVOS E SUBSTANCIAS MUSCULO-ESQUELETICAS, NCOP","",,1,,1,1,,"ICD9","IMPLANTE DE DISPOSITIVOS E SUBSTANCIAS MUSCULO-ESQUELETICAS, NCOP"
"8454","IMPLANTACAO DE DISPOSITIVO INTERNO NCOP DE ALONGAMENTO DE MEMBRO","",,1,,1,1,,"ICD9","IMPLANTACAO DE DISPOSITIVO INTERNO NCOP DE ALONGAMENTO DE MEMBRO"
"8459","INSERCAO DE DISPOSITIVOS ESPINAIS NCOP","",,1,,1,1,,"ICD9","INSERCAO DE DISPOSITIVOS ESPINAIS NCOP"
"8461","INSERCAO DE PROTESE PARCIAL DE DISCO INTERVERTEBRAL, CERVICAL","",,1,,1,1,,"ICD9","INSERCAO DE PROTESE PARCIAL DE DISCO INTERVERTEBRAL, CERVICAL"
"8695","INSERCAO/SUBSTIT GERAD NEUROESTIMULADOR SERIE DUPLA NAO RECARREG","",,1,,1,1,,"ICD9","INSERCAO/SUBSTIT GERAD NEUROESTIMULADOR SERIE DUPLA NAO RECARREG"
"8471","APLICACAO DE DISPOSITIVO FIXADOR EXTERNO, SISTEMA MONOPLANAR","",,1,,1,1,,"ICD9","APLICACAO DE DISPOSITIVO FIXADOR EXTERNO, SISTEMA MONOPLANAR"
"8456","INSERCAO DE ESPACEJADOR (CIMENTO)","",,1,,1,1,,"ICD9","INSERCAO DE ESPACEJADOR (CIMENTO)"
"0083","REVISAO DE SUBSTITUICAO DO JOELHO, COMPONENTE ROTULIANO","",,1,,1,1,,"ICD9","REVISAO DE SUBSTITUICAO DO JOELHO, COMPONENTE ROTULIANO"
"6849","HISTERECTOMIA ABDOMINAL TOTAL, NCOP OU NAO ESPECIFICADA","",,1,,1,1,,"ICD9","HISTERECTOMIA ABDOMINAL TOTAL, NCOP OU NAO ESPECIFICADA"
"6841","HISTERECTOMIA ABDOMINAL TOTAL LAPAROSCOPICA","",,1,,1,1,,"ICD9","HISTERECTOMIA ABDOMINAL TOTAL LAPAROSCOPICA"
"5535","ABLACAO NCOP OU NAO ESPECIFICADA DE LESAO OU TECIDO RENAL","",,1,,1,1,,"ICD9","ABLACAO NCOP OU NAO ESPECIFICADA DE LESAO OU TECIDO RENAL"
"5534","ABLACAO LAPAROSCOPICA DE LESAO OU TECIDO RENAL","",,1,,1,1,,"ICD9","ABLACAO LAPAROSCOPICA DE LESAO OU TECIDO RENAL"
"7054","REPARACAO DE CISTOCELE COM ENXERTO OU PROTESE","",,1,,1,1,,"ICD9","REPARACAO DE CISTOCELE COM ENXERTO OU PROTESE"
"7063","CONSTRUCAO VAGINAL COM ENXERTO OU PROTESE","",,1,,1,1,,"ICD9","CONSTRUCAO VAGINAL COM ENXERTO OU PROTESE"
"7078","SUSPENSAO E FIXACAO VAGINAL COM ENXERTO OU PROTESE","",,1,,1,1,,"ICD9","SUSPENSAO E FIXACAO VAGINAL COM ENXERTO OU PROTESE"
"7095","INSERCAO ENXERTO OU PROTESE SINTETICA NA VAGINA E FUNDO DE SACO","",,1,,1,1,,"ICD9","INSERCAO ENXERTO OU PROTESE SINTETICA NA VAGINA E FUNDO DE SACO"
"8483","REVISAO DE DISPOSITIVOS ESTABILIZ. DINAMICA BASEADOS NO PEDICULO","",,1,,1,1,,"ICD9","REVISAO DE DISPOSITIVOS ESTABILIZ. DINAMICA BASEADOS NO PEDICULO"
"1711","REPARACAO LAPAROSCÓPICA UNILATERAL DE HERNIA INGUINAL DIRECTA C/ENXERTO OU PROTESE","",,1,,1,1,,"ICD9","REPARACAO LAPAROSCÓPICA UNILATERAL DE HERNIA INGUINAL DIRECTA C/ENXERTO OU PROTESE"
"1713","REPARACAO LAPAROSCÓPICA DE HERNIA INGUINAL C/ENXERTO OU PROTESE, NCOP","",,1,,1,1,,"ICD9","REPARACAO LAPAROSCÓPICA DE HERNIA INGUINAL C/ENXERTO OU PROTESE, NCOP"
"1722","REPARACAO LAPAROSCÓPICA BILATERAL DE HERNIA INGUINAL INDIRECTA C/ENXERTO OU PROTESE","",,1,,1,1,,"ICD9","REPARACAO LAPAROSCÓPICA BILATERAL DE HERNIA INGUINAL INDIRECTA C/ENXERTO OU PROTESE"
"1723","REPARACAO LAPAROSCÓPICA BILATERAL DE HERNIA INGUINAL UMA DIRECTA E UMA INDIRECTA C/ENXERTO","",,1,,1,1,,"ICD9","REPARACAO LAPAROSCÓPICA BILATERAL DE HERNIA INGUINAL UMA DIRECTA E UMA INDIRECTA C/ENXERTO"
"4582","COLECTOMIA TOTAL INTRA-ABDOMINAL ABERTA","",,1,,1,1,,"ICD9","COLECTOMIA TOTAL INTRA-ABDOMINAL ABERTA"
"4851","RESSECCAO ABDOMINO-PERINEAL DO RECTO, LAPAROSCOPICA","",,1,,1,1,,"ICD9","RESSECCAO ABDOMINO-PERINEAL DO RECTO, LAPAROSCOPICA"
"5342","REPARACAO LAPAROSCOPICA DE HERNIA UMBILICAL COM ENXERTO OU PROTESE","",,1,,1,1,,"ICD9","REPARACAO LAPAROSCOPICA DE HERNIA UMBILICAL COM ENXERTO OU PROTESE"
"5363","REPARACAO LAPAROSCOPIA HERNIA PAREDE ABDOMINAL ANTERIOR NCOP C/ENXERTO OU PROTESE","",,1,,1,1,,"ICD9","REPARACAO LAPAROSCOPIA HERNIA PAREDE ABDOMINAL ANTERIOR NCOP C/ENXERTO OU PROTESE"
"8570","RECONSTRUCAO TOTAL DA MAMA, NCOP","",,1,,1,1,,"ICD9","RECONSTRUCAO TOTAL DA MAMA, NCOP"
"8571","RETALHO MIOCUTANEO DO GRANDE DORSAL (PARA RECONSTRUCAO DA MAMA)","",,1,,1,1,,"ICD9","RETALHO MIOCUTANEO DO GRANDE DORSAL (PARA RECONSTRUCAO DA MAMA)"
"172","REPARACAO LAPAROSCOPICA BILATERAL DE HERNIA INGUINAL","",,1,,1,1,,"ICD9","REPARACAO LAPAROSCOPICA BILATERAL DE HERNIA INGUINAL"
"175","PROCEDIMENTOS CARDIOVASCULARES ADICIONAIS","",,1,,1,1,,"ICD9","PROCEDIMENTOS CARDIOVASCULARES ADICIONAIS"
"1771","ANGIOGRAFIA VASCULAR NAO-CORONARIA DE FLUORESCENCIA INTRA-OPERAT","",,1,,1,1,,"ICD9","ANGIOGRAFIA VASCULAR NAO-CORONARIA DE FLUORESCENCIA INTRA-OPERAT"
"3897","COLOCACAO DE CATETER VENOSO CENTRAL COM GUIA","",,1,,1,1,,"ICD9","COLOCACAO DE CATETER VENOSO CENTRAL COM GUIA"
"8188","SUBSTITUICAO REVERSA TOTAL DO OMBRO","",,1,,1,1,,"ICD9","SUBSTITUICAO REVERSA TOTAL DO OMBRO"
"8690","EXTRACCAO DE GORDURA PARA ENXERTO OU BANCO","",,1,,1,1,,"ICD9","EXTRACCAO DE GORDURA PARA ENXERTO OU BANCO"
